datetime,open,high,low,close,volume,rsi,stoch_rsi,fast_k,fast_d,macd,macdsignal,macdhist,rsi_midpoint,is_bullish
2017-06-10 02:00:00,251.0,296.5,251.0,290.8,158873.130134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-11 02:00:00,290.79,313.47,275.0,298.03,152539.551154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-12 02:00:00,298.03,351.49,276.29,342.96,294931.909217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-13 02:00:00,342.77,350.0,318.0,343.0,162175.77243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-14 02:00:00,343.0,347.4,291.01,309.69,187260.804289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-15 02:00:00,309.6,315.0,250.0,308.46,397999.681035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-16 02:00:00,308.05,324.5,286.01,316.49,136539.859684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-17 02:00:00,316.49,328.79,305.1,328.04,75672.9291813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-18 02:00:00,328.04,338.2,304.0,310.59,87617.0494667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-19 02:00:00,310.59,320.88,306.8,315.89,87785.5620878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-20 02:00:00,315.56,328.95,297.0,313.1,134255.399887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-21 02:00:00,313.1,317.22,258.32,288.44,228437.04117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-22 02:00:00,288.44,295.0,276.0,285.44,110276.187795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-23 02:00:00,286.38,298.0,282.98,291.39,71291.8250618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-24 02:00:00,291.49,294.93,268.12,271.0,69686.3996637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-25 02:00:00,271.0,277.42,223.25,246.11,201311.690739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-26 02:00:00,246.12,257.0,186.71,224.17,418349.881683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-27 02:00:00,225.0,248.0,187.0,248.0,406262.316562,41.6575705598,100.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-28 02:00:00,248.0,284.0,227.0,278.09,262587.026284,48.1230975877,100.0,0.0,0.0,0.0,0.0,0.0,False,False
2017-06-29 02:00:00,277.46,283.0,250.21,255.92,170131.819845,44.2814811179,92.0171047535,97.3390349178,97.3390349178,0.0,0.0,0.0,False,False
2017-06-30 02:00:00,256.49,268.0,235.35,245.2,143968.649164,42.5369265099,88.3919129112,93.4696725549,93.4696725549,0.0,0.0,0.0,False,False
2017-07-01 02:00:00,245.2,247.0,219.73,227.84,147452.518624,39.8365284419,82.7804743228,87.7298306625,87.7298306625,0.0,0.0,0.0,False,False
2017-07-02 02:00:00,228.46,258.58,221.0,249.56,159510.337201,44.5187002643,92.5100471415,87.8941447919,87.8941447919,0.0,0.0,0.0,False,False
2017-07-03 02:00:00,250.39,251.0,237.5,243.8,93811.4661574,43.5634259794,90.5249831436,88.6051682026,88.6051682026,0.0,0.0,0.0,False,False
2017-07-04 02:00:00,243.8,252.0,234.51,236.99,99914.8915159,42.4199954198,88.1489296122,90.3946532991,90.3946532991,0.0,0.0,0.0,False,False
2017-07-05 02:00:00,236.81,242.0,225.0,233.98,102399.576444,41.9034766033,87.0756013305,88.5831713621,88.5831713621,0.0,0.0,0.0,False,False
2017-07-06 02:00:00,234.38,242.31,229.11,233.55,67993.3410425,41.8261739203,86.9149660288,87.3798323238,87.3798323238,0.0,0.0,0.0,False,False
2017-07-07 02:00:00,233.57,234.41,207.6,212.49,124100.704277,38.1626280347,79.3021022081,84.4308898558,84.4308898558,0.0,0.0,0.0,False,False
2017-07-08 02:00:00,212.49,218.48,203.76,216.0,95390.7481565,39.1071187835,81.2647579726,82.4939420698,82.4939420698,0.0,0.0,0.0,False,False
2017-07-09 02:00:00,215.99,220.83,208.39,209.0,45123.6281065,37.8811218643,78.7171311973,79.7613304593,79.7613304593,0.0,0.0,0.0,False,False
2017-07-10 02:00:00,209.0,211.25,177.88,181.57,190655.811565,33.5075796453,69.6288919977,76.5369270559,76.5369270559,0.0,0.0,0.0,False,False
2017-07-11 02:00:00,181.57,190.98,151.0,166.59,355993.710656,31.4037664521,65.2571592983,71.2010608311,71.2010608311,0.0,0.0,0.0,False,False
2017-07-12 02:00:00,166.59,200.0,160.0,196.23,200399.075946,39.4023847731,81.8783219457,72.2547910806,72.2547910806,0.0,0.0,0.0,False,False
2017-07-13 02:00:00,196.9,198.0,170.1,180.34,174842.273422,36.9483305193,76.7787868434,74.6380893625,74.6380893625,-34.6583677251,-33.651240145,-1.00712758008,False,False
2017-07-14 02:00:00,179.73,181.79,161.21,172.58,158704.681111,35.791658479,26.2444232451,61.6338440114,61.6338440114,-34.8727374307,-33.8955396022,-0.977197828499,False,False
2017-07-15 02:00:00,172.58,173.97,147.94,147.94,210234.271651,32.3726399405,5.79492971703,36.2727132685,36.2727132685,-36.6088648361,-34.4382046489,-2.17066018713,False,False
2017-07-16 02:00:00,147.77,149.47,117.36,136.03,478615.810756,30.8587378502,0.0,10.6797843207,10.6797843207,-38.5019690445,-35.250957528,-3.25101151642,False,False
2017-07-17 02:00:00,136.03,165.8,134.9,165.3,375428.609957,38.3829413719,55.0821685563,20.2923660911,20.2923660911,-37.2114726944,-35.6430605613,-1.56841213309,False,False
2017-07-18 02:00:00,165.3,218.63,155.0,197.73,376748.26724,45.3801796518,100.0,51.6940561854,51.6940561854,-33.1893291416,-35.1523142774,1.9629851358,False,False
2017-07-19 02:00:00,197.73,215.89,164.2,168.0,355283.044424,40.8605129058,68.8759091022,74.6526925528,74.6526925528,-32.0314750288,-34.5281464276,2.49667139888,False,False
2017-07-20 02:00:00,168.0,204.6,168.0,196.57,227507.779388,46.3193740116,100.0,89.6253030341,89.6253030341,-28.480204997,-33.3185581415,4.83835314449,False,False
2017-07-21 02:00:00,196.77,204.5,181.5,186.9,138984.083454,44.8312122352,90.3745113662,86.4168068228,86.4168068228,-26.1447061973,-31.8837877527,5.73908155539,False,False
2017-07-22 02:00:00,186.51,201.99,185.3,198.23,69926.9681341,46.9529000624,100.0,96.7915037887,96.7915037887,-23.1131364118,-30.1296574845,7.01652107274,False,False
2017-07-23 02:00:00,198.23,200.3,188.71,196.7,75194.1724008,46.6952376355,98.3990317513,96.2578477058,96.2578477058,-20.596628615,-28.2230517106,7.62642309561,False,False
2017-07-24 02:00:00,196.6,198.44,192.24,194.72,57608.433102,46.3455347091,96.2261760177,98.2084025897,98.2084025897,-18.5482350008,-26.2880883686,7.73985336782,False,False
2017-07-25 02:00:00,194.72,195.58,168.84,177.0,170327.127574,43.2645712536,77.0828157431,90.5693411707,90.5693411707,-18.1455535652,-24.6595814079,6.51402784275,False,False
2017-07-26 02:00:00,176.9,181.0,167.11,175.0,90864.3698319,42.9223887885,74.9566878924,82.7552265511,82.7552265511,-17.7828196363,-23.2842290536,5.50140941734,False,False
2017-07-27 02:00:00,174.99,178.0,170.71,175.46,79832.4181021,43.0324943675,75.6408215402,75.8934417252,75.8934417252,-17.2592780152,-22.0792388459,4.81996083074,False,False
2017-07-28 02:00:00,175.11,175.9,163.0,163.51,78934.7611912,40.8570425188,62.1237970435,70.9071021587,70.9071021587,-17.6056852578,-21.1845281283,3.57884287054,False,False
2017-07-29 02:00:00,164.08,179.41,153.22,177.5,127853.52619,44.3560862566,83.8648711778,73.8764965871,73.8764965871,-16.5604409577,-20.2597106942,3.69926973649,False,False
2017-07-30 02:00:00,177.0,179.4,168.0,168.98,49819.3177775,42.7206449854,73.703166271,73.2306114974,73.2306114974,-16.2324525065,-19.4542590566,3.2218065501,False,False
2017-07-31 02:00:00,168.98,173.95,163.1,173.35,69730.5954133,43.8489089412,80.7135588651,79.4271987713,79.4271987713,-15.4418922955,-18.6517857044,3.20989340895,False,False
2017-08-01 02:00:00,173.36,197.5,173.36,193.01,151362.676563,48.680864611,100.0,84.8055750454,84.8055750454,-13.0782124458,-17.5370710527,4.45885860688,False,False
2017-08-02 02:00:00,193.01,195.45,182.5,183.99,83289.2329141,46.7209880316,89.0031273726,89.9055620792,89.9055620792,-11.7968312252,-16.3890230872,4.592191862,False,False
2017-08-03 02:00:00,183.99,193.6,183.56,191.9,50891.3337534,48.6473255845,99.6743127159,96.2258133628,96.2258133628,-10.0274660953,-15.1167116888,5.08924559347,False,False
2017-08-04 02:00:00,191.9,193.0,186.0,187.25,36868.5219172,47.572984862,85.8396607702,91.5057002862,91.5057002862,-8.89787841704,-13.8729450345,4.97506661742,False,False
2017-08-05 02:00:00,187.55,214.98,186.0,214.02,127603.813701,53.8122600016,100.0,95.1713244954,95.1713244954,-5.77597492643,-12.2535510129,6.47757608642,True,False
2017-08-06 02:00:00,214.0,231.99,211.06,225.0,104653.715018,56.0896071393,100.0,95.2798869234,95.2798869234,-2.38831863121,-10.2805045365,7.89218590532,True,False
2017-08-07 02:00:00,225.88,232.39,220.01,228.95,85583.9416471,56.9018480595,100.0,100.0,100.0,0.608145060272,-8.10277461717,8.71091967744,True,False
2017-08-08 02:00:00,228.94,255.98,226.0,252.0,124890.705596,61.3361513815,100.0,100.0,100.0,4.78761780932,-5.52469613187,10.3123139412,True,False
2017-08-09 02:00:00,252.33,269.98,240.99,252.5,166896.207065,61.4276198065,100.0,100.0,100.0,8.04745978867,-2.81026494776,10.8577247364,True,False
2017-08-10 02:00:00,252.54,268.18,249.1,253.0,88682.1520424,61.5243319986,100.0,100.0,100.0,10.5496441339,-0.138283131434,10.6879272653,True,False
2017-08-11 02:00:00,254.68,265.3,252.1,264.64,53347.5672663,63.7711663516,100.0,100.0,100.0,13.3183681179,2.55304711843,10.7653209995,True,False
2017-08-12 02:00:00,264.64,269.98,255.05,262.29,77479.8367892,62.9822214355,96.5569492343,98.8523164114,98.8523164114,15.1483556482,5.07210882439,10.0762468238,True,False
2017-08-13 02:00:00,262.29,262.89,242.0,252.54,76978.0844962,59.7250221317,82.3421386327,92.9663626223,92.9663626223,15.6316979509,7.18402664969,8.4476713012,True,False
2017-08-14 02:00:00,253.8,262.2,251.46,255.0,37096.4193493,60.2757555556,84.7456057171,87.8815645281,87.8815645281,16.0284852484,8.95291836944,7.07556687899,True,True
2017-08-15 02:00:00,255.0,256.0,227.0,244.16,77098.8662994,56.6489748783,66.1661991673,77.7513145057,77.7513145057,15.291968342,10.2207283639,5.07123997801,True,True
2017-08-16 02:00:00,243.5,261.24,239.3,258.0,62407.7307812,59.9204053703,81.7070517436,77.539618876,77.539618876,15.6447033202,11.3055233552,4.33917996498,True,True
2017-08-17 02:00:00,258.0,266.47,254.0,256.87,49426.0385483,59.530687326,78.7148668035,75.5293725715,75.5293725715,15.6526329661,12.1749452774,3.47768768874,True,True
2017-08-18 02:00:00,256.87,262.0,245.1,251.19,53141.3605075,57.5322703277,63.4086171604,74.6101785691,74.6101785691,15.0273626549,12.7454287529,2.28193390204,True,True
2017-08-19 02:00:00,251.19,254.89,241.22,250.59,27610.5155452,57.3163192555,62.1420552032,68.0885130557,68.0885130557,14.318363264,13.0600156551,1.25834760893,True,True
2017-08-20 02:00:00,250.93,255.55,247.36,255.55,26716.1551458,58.6786353059,68.5610940405,64.7039221347,64.7039221347,13.9953766955,13.2470878632,0.748288832332,True,True
2017-08-21 02:00:00,255.6,293.1,253.75,272.5,142617.998758,62.9699226382,95.0534958885,75.2522150441,75.2522150441,14.9349698205,13.5846642547,1.35030556587,True,True
2017-08-22 02:00:00,272.85,282.0,250.1,268.52,106950.464232,61.3796212043,75.9858656837,79.8668185376,79.8668185376,15.1834263165,13.904416667,1.27900964949,True,True
2017-08-23 02:00:00,268.45,279.44,267.2,271.95,46844.6928009,62.2525403265,80.2302373377,83.75653297,83.75653297,15.4786736987,14.2192680734,1.25940562531,True,True
2017-08-24 02:00:00,271.0,278.9,270.2,277.5,31833.0391912,63.6644816222,98.5020800158,84.9060610124,84.9060610124,15.9763327736,14.5706810134,1.40565176018,True,True
2017-08-25 02:00:00,277.32,286.0,276.43,277.9,51850.629517,63.7682617086,99.959217006,92.8971781198,92.8971781198,16.2160789688,14.8997606045,1.31631836429,True,True
2017-08-26 02:00:00,278.0,282.0,273.45,279.0,43875.9999938,64.0681256005,100.0,99.4870990072,99.4870990072,16.3068649739,15.1811814784,1.12568349553,True,True
2017-08-27 02:00:00,279.0,290.45,277.89,290.45,40981.4978969,67.0812691719,100.0,99.9864056687,99.9864056687,17.1055507047,15.5660553236,1.53949538107,True,True
2017-08-28 02:00:00,290.45,293.0,280.0,290.12,53726.6158744,66.9094526901,98.3530326409,99.4510108803,99.4510108803,17.5100417963,15.9548526182,1.55518917814,True,True
2017-08-29 02:00:00,290.12,310.0,289.8,309.0,92176.1900508,71.3674568011,100.0,99.4510108803,99.4510108803,19.1335030015,16.5905826948,2.54292030663,True,True
2017-08-30 02:00:00,309.0,324.47,305.0,321.0,97010.3237133,73.7552018138,100.0,99.4510108803,99.4510108803,21.1446648801,17.5013991319,3.64326574823,True,True
2017-08-31 02:00:00,320.99,329.0,318.5,326.3,59414.3708263,74.7435804894,100.0,100.0,100.0,22.9021886895,18.5815570434,4.32063164613,True,True
2017-09-01 02:00:00,326.3,332.17,325.2,327.32,61604.3253051,74.9365877152,100.0,100.0,100.0,24.0995399512,19.685153625,4.41438632622,True,True
2017-09-02 02:00:00,327.3,328.81,274.0,295.47,146889.481501,59.7801541559,13.9829589209,71.3276529736,71.3276529736,22.2222562963,20.1925741592,2.02968213709,True,True
2017-09-03 02:00:00,295.3,314.7,284.0,299.84,68200.2410333,60.9320795194,20.5204606967,44.8344732059,44.8344732059,20.8468089166,20.3234211107,0.523387805923,True,True
2017-09-04 02:00:00,299.94,300.0,235.15,258.5,182765.356704,47.3121564027,0.0,11.5011398725,11.5011398725,16.2338309534,19.5055030793,-3.27167212582,False,False
2017-09-05 02:00:00,258.88,288.0,240.0,273.48,118505.986683,51.4871492109,15.1134072625,11.8779559864,11.8779559864,13.629659262,18.3303343158,-4.7006750538,True,False
2017-09-06 02:00:00,273.49,292.73,273.0,287.08,82947.4073221,54.9319941888,27.5836910445,14.2323661023,14.2323661023,12.5189303384,17.1680535203,-4.64912318193,True,False
2017-09-07 02:00:00,287.4,287.5,273.0,280.7,60055.8589071,53.054219312,20.7861759916,21.1610914329,21.1610914329,10.997089383,15.9338606929,-4.93677130988,True,False
2017-09-08 02:00:00,280.7,288.0,250.0,259.88,106238.664009,47.4323379604,0.435055318603,16.2683074516,16.2683074516,8.01858619133,14.3508057926,-6.33221960122,False,False
2017-09-09 02:00:00,259.85,262.71,245.0,254.79,40248.694945,46.1617349889,0.0,7.07374377007,7.07374377007,5.18758128401,12.5181608908,-7.33057960684,False,False
2017-09-10 02:00:00,254.79,260.11,237.0,251.78,67350.6060081,45.3976418824,0.0,0.145018439535,0.145018439535,2.67032580068,10.5485938728,-7.87826807213,False,False
2017-09-11 02:00:00,251.38,288.0,243.14,250.2,56118.1531924,44.982376163,0.0,6.60582699652e-14,8.08519917683e-14,0.541646139374,8.54720432613,-8.00555818675,False,False
2017-09-12 02:00:00,250.2,267.48,241.31,245.33,110536.317619,43.6740469571,0.0,6.60582699652e-14,8.08519917683e-14,-1.52078546011,6.53360636888,-8.05439182899,False,False
2017-09-13 02:00:00,245.33,245.63,210.0,231.72,191691.235736,40.2020381558,0.0,6.60582699652e-14,8.08519917683e-14,-4.20501779064,4.38588153698,-8.59089932761,False,False
2017-09-14 02:00:00,231.72,288.0,188.0,188.01,252563.287106,31.6234122389,0.0,6.60582699652e-14,8.08519917683e-14,-9.746965995,1.55931203058,-11.3062780256,False,False
2017-09-15 02:00:00,188.01,227.8,167.22,218.9,319172.626148,41.0661984218,21.801186542,7.26706218067,7.26706218067,-11.5137121267,-1.05529280087,-10.4584193258,False,False
2017-09-16 02:00:00,218.9,228.8,206.0,214.33,104490.79002,40.1936738498,19.7867312121,13.8626392514,13.8626392514,-13.1312629464,-3.47048682997,-9.66077611639,False,False
2017-09-17 02:00:00,214.33,223.99,202.21,217.0,72687.6433867,40.9722009863,21.5841684305,21.0573620615,21.0573620615,-14.035939367,-5.58357733737,-8.45236202958,False,False
2017-09-18 02:00:00,217.29,252.5,217.26,251.35,145477.167565,49.8889153013,42.1707779712,27.8472258713,27.8472258713,-11.8446067692,-6.83578322374,-5.00882354548,False,False
2017-09-19 02:00:00,251.35,252.38,232.96,236.3,77768.4098702,46.6111575845,51.1375873974,38.2975112664,38.2975112664,-11.1933392722,-7.70729443343,-3.48604483876,False,False
2017-09-20 02:00:00,237.4,245.2,232.0,238.06,45266.0167848,47.0434697092,52.6126190685,48.6403281457,48.6403281457,-10.4151286774,-8.24886128222,-2.16626739518,False,False
2017-09-21 02:00:00,238.06,242.31,209.0,216.4,105758.192646,42.539325994,46.8321658459,50.1941241039,50.1941241039,-11.4145918447,-8.88200739472,-2.53258444999,False,False
2017-09-22 02:00:00,216.4,227.78,211.0,222.5,81535.306678,44.1396820521,53.6981178867,51.047634267,51.047634267,-11.5809565274,-9.42179722126,-2.15915930616,False,False
2017-09-23 02:00:00,222.5,239.9,219.0,239.87,64095.2019808,48.4809138492,72.3231539636,57.6178125654,57.6178125654,-10.1936814893,-9.57617407487,-0.617507414462,False,False
2017-09-24 02:00:00,239.87,245.69,232.78,237.51,42320.7633944,47.9430451024,76.1503419253,67.3905379252,67.3905379252,-9.17887988982,-9.49671523786,0.31783534804,False,False
2017-09-25 02:00:00,237.51,251.3,237.51,248.83,70510.5679505,50.7289160349,100.0,82.8244986296,82.8244986296,-7.37618484873,-9.07260916004,1.69642431131,True,False
2017-09-26 02:00:00,248.83,249.57,240.5,242.5,53924.4967824,49.1656592561,91.8177673016,89.3227030756,89.3227030756,-6.3847151174,-8.53503035151,2.15031523411,False,False
2017-09-27 02:00:00,242.5,266.58,241.94,261.75,82281.4782647,53.7689119437,100.0,97.2725891005,97.2725891005,-3.999549771,-7.62793423541,3.62838446441,True,False
2017-09-28 02:00:00,261.75,262.99,252.06,256.44,46265.2436212,52.3787809315,93.7227381148,95.1801684721,95.1801684721,-2.50884131133,-6.60411565059,4.09527433926,True,False
2017-09-29 02:00:00,256.0,257.31,235.31,245.93,71569.302923,49.6777855249,81.5261499022,91.749629339,91.749629339,-2.15072110719,-5.71343674191,3.56271563472,False,False
2017-09-30 02:00:00,245.93,258.17,244.94,254.8,26247.6953275,51.9018465784,91.5690980551,88.9393286907,88.9393286907,-1.13805460985,-4.7983603155,3.66030570565,True,False
2017-10-01 02:00:00,254.8,255.89,248.5,255.39,20723.3965701,52.0516143201,92.2453877919,88.4468785831,88.4468785831,-0.284620122072,-3.89561227681,3.61099215474,True,False
2017-10-02 02:00:00,255.39,257.02,250.0,251.71,23409.9650774,50.9992208024,79.5974765068,87.8039874513,87.8039874513,0.093707412476,-3.09774833896,3.19145575143,True,False
2017-10-03 02:00:00,251.71,255.0,245.0,248.43,34343.7906776,50.0410880872,72.5395324135,81.4607989041,81.4607989041,0.127397561624,-2.45271915884,2.58011672046,True,False
2017-10-04 02:00:00,248.43,251.57,246.01,249.17,20284.0016636,50.2650687191,72.6191891312,74.9187326838,74.9187326838,0.21137249259,-1.91990082855,2.13127332114,True,False
2017-10-05 02:00:00,249.17,253.69,246.0,251.63,26613.9276733,51.040365512,75.7021635172,73.6202950206,73.6202950206,0.470995330326,-1.44172159678,1.9127169271,True,False
2017-10-06 02:00:00,251.52,262.29,251.0,261.89,29716.969267,54.2039243881,100.0,82.7737842161,82.7737842161,1.48749760684,-0.855877756055,2.34337536289,True,False
2017-10-07 02:00:00,261.89,267.22,258.25,264.0,28223.5886346,54.8415138963,100.0,91.9007211724,91.9007211724,2.43527007297,-0.197648190249,2.63291826322,True,False
2017-10-08 02:00:00,263.75,265.25,260.18,261.15,21010.2614187,53.7672231151,91.2674819334,97.0891606445,97.0891606445,2.92272405558,0.426426258918,2.49629779667,True,False
2017-10-09 02:00:00,261.41,262.16,241.21,250.8,61179.909416,49.9888083758,54.6553749759,81.9742856364,81.9742856364,2.44568402423,0.83027781198,1.61540621225,False,False
2017-10-10 02:00:00,250.79,256.96,246.5,251.92,31337.5594162,50.3896482685,35.4658872737,60.4629147276,60.4629147276,2.13340839825,1.09090392923,1.04250446902,True,False
2017-10-11 02:00:00,251.92,256.72,251.55,255.08,19234.2916168,51.5536739991,52.3395699039,47.4869440512,47.4869440512,2.11651543318,1.29602623002,0.820489203161,True,False
2017-10-12 02:00:00,255.06,258.2,252.21,252.83,37134.5920914,50.6545224967,26.2315252066,38.0123274614,38.0123274614,1.89967319066,1.41675562215,0.48291756851,True,False
2017-10-13 02:00:00,252.93,289.7,249.0,283.51,119518.386683,60.6081504154,100.0,59.5236983701,59.5236983701,4.15554125489,1.9645127487,2.19102850619,True,False
2017-10-14 02:00:00,283.53,291.9,281.4,283.57,33665.743378,60.6246541891,100.0,75.4105084022,75.4105084022,5.88038898322,2.7476879956,3.13270098761,True,False
2017-10-15 02:00:00,282.67,286.8,270.0,280.99,63735.7883165,59.4860072008,89.5984228623,96.5328076208,96.5328076208,6.95894046287,3.58993848906,3.36900197381,True,False
